kT,B,energy,magnetization,Magnetization_per_site,domain_number,mean_domain_size,forman_ricci_curvature
0.50000,0.00000,-37435.56000,-2161.68000,-0.21617,0.00000,0.00000
0.60000,0.00000,-37497.36000,-953.31000,-0.09533,0.00000,0.00000
0.70000,0.00000,-37325.16000,-568.35000,-0.05683,0.00000,0.00000
0.80000,0.00000,-37226.40000,-272.34000,-0.02723,0.00000,0.00000
0.90000,0.00000,-37622.76000,2106.36000,0.21064,0.00000,0.00000
1.00000,0.00000,-37229.16000,-1706.64000,-0.17066,0.00000,0.00000
1.10000,0.00000,-36789.36000,-1105.89000,-0.11059,0.00000,0.00000
1.20000,0.00000,-36572.16000,590.25000,0.05902,0.00000,0.00000
1.30000,0.00000,-36517.92000,256.56000,0.02566,0.00000,0.00000
1.40000,0.00000,-35700.12000,-825.30000,-0.08253,0.00000,0.00000
1.50000,0.00000,-35759.16000,0.90000,0.00009,0.00000,0.00000
1.60000,0.00000,-35507.16000,-512.82000,-0.05128,0.00000,0.00000
1.70000,0.00000,-34109.52000,122.43000,0.01224,0.00000,0.00000
1.80000,0.00000,-33186.36000,-1150.20000,-0.11502,0.00000,0.00000
1.90000,0.00000,-31933.56000,-426.78000,-0.04268,0.00000,0.00000
2.00000,0.00000,-31267.20000,596.22000,0.05962,0.00000,0.00000
2.10000,0.00000,-29833.20000,-1334.04000,-0.13340,0.00000,0.00000
2.20000,0.00000,-27804.84000,-276.30000,-0.02763,0.00000,0.00000
2.30000,0.00000,-25731.96000,-983.16000,-0.09832,0.00000,0.00000
2.40000,0.00000,-23750.40000,-777.03000,-0.07770,0.00000,0.00000
2.50000,0.00000,-22034.04000,-372.57000,-0.03726,0.00000,0.00000
2.60000,0.00000,-20670.84000,-456.90000,-0.04569,0.00000,0.00000
2.70000,0.00000,-19175.40000,-425.79000,-0.04258,0.00000,0.00000
2.80000,0.00000,-18273.00000,-297.84000,-0.02978,0.00000,0.00000
2.90000,0.00000,-17220.36000,-244.50000,-0.02445,0.00000,0.00000
3.00000,0.00000,-16566.00000,187.89000,0.01879,0.00000,0.00000
3.10000,0.00000,-15841.56000,413.82000,0.04138,0.00000,0.00000
3.20000,0.00000,-15115.92000,26.34000,0.00263,0.00000,0.00000
3.30000,0.00000,-14334.00000,-204.48000,-0.02045,0.00000,0.00000
3.40000,0.00000,-13806.72000,41.43000,0.00414,0.00000,0.00000
3.50000,0.00000,-13284.72000,-56.46000,-0.00565,0.00000,0.00000
3.60000,0.00000,-12796.56000,0.78000,0.00008,0.00000,0.00000
3.70000,0.00000,-12381.36000,-331.29000,-0.03313,0.00000,0.00000
3.80000,0.00000,-11950.80000,-25.50000,-0.00255,0.00000,0.00000
3.90000,0.00000,-11604.72000,-62.73000,-0.00627,0.00000,0.00000
4.00000,0.00000,-11255.04000,152.73000,0.01527,0.00000,0.00000
4.10000,0.00000,-11003.16000,19.11000,0.00191,0.00000,0.00000
4.20000,0.00000,-10606.44000,-62.07000,-0.00621,0.00000,0.00000
4.30000,0.00000,-10332.72000,-9.69000,-0.00097,0.00000,0.00000
4.40000,0.00000,-9901.20000,-82.80000,-0.00828,0.00000,0.00000
4.50000,0.00000,-9685.44000,-41.70000,-0.00417,0.00000,0.00000
4.60000,0.00000,-9496.68000,37.38000,0.00374,0.00000,0.00000
4.70000,0.00000,-9218.88000,-56.76000,-0.00568,0.00000,0.00000
4.80000,0.00000,-9009.00000,15.69000,0.00157,0.00000,0.00000
4.90000,0.00000,-8772.48000,-46.29000,-0.00463,0.00000,0.00000
5.00000,0.00000,-8542.32000,81.75000,0.00817,0.00000,0.00000
