kT,B,energy,magnetization,Magnetization_per_site,domain_number,mean_domain_size,forman_ricci_curvature
0.50000,0.00000,-192.99840,-31.13600,-0.48650,0.00000,0.00000
0.60000,0.00000,-193.35680,0.04480,0.00070,0.00000,0.00000
0.70000,0.00000,-258.04800,-64.51200,-1.00800,0.00000,0.00000
0.80000,0.00000,-258.04800,-64.51200,-1.00800,0.00000,0.00000
0.90000,0.00000,-258.04800,-64.51200,-1.00800,0.00000,0.00000
1.00000,0.00000,-258.04800,-64.51200,-1.00800,0.00000,0.00000
1.10000,0.00000,-256.97280,-64.37760,-1.00590,0.00000,0.00000
1.20000,0.00000,-256.61440,-64.33280,-1.00520,0.00000,0.00000
1.30000,0.00000,-255.00160,-64.10880,-1.00170,0.00000,0.00000
1.40000,0.00000,-256.61440,-64.33280,-1.00520,0.00000,0.00000
1.50000,0.00000,-255.53920,64.19840,1.00310,0.00000,0.00000
1.60000,0.00000,-245.14560,-62.40640,-0.97510,0.00000,0.00000
1.70000,0.00000,-239.41120,61.82400,0.96600,0.00000,0.00000
1.80000,0.00000,-236.18560,-61.01760,-0.95340,0.00000,0.00000
1.90000,0.00000,-230.63040,-59.89760,-0.93590,0.00000,0.00000
2.00000,0.00000,-214.14400,56.94080,0.88970,0.00000,0.00000
2.10000,0.00000,-204.64640,-7.88480,-0.12320,0.00000,0.00000
2.20000,0.00000,-175.25760,9.36320,0.14630,0.00000,0.00000
2.30000,0.00000,-212.17280,56.71680,0.88620,0.00000,0.00000
2.40000,0.00000,-143.36000,-20.56320,-0.32130,0.00000,0.00000
2.50000,0.00000,-134.57920,3.22560,0.05040,0.00000,0.00000
2.60000,0.00000,-149.81120,-36.37760,-0.56840,0.00000,0.00000
2.70000,0.00000,-117.01760,-2.10560,-0.03290,0.00000,0.00000
2.80000,0.00000,-126.15680,23.16160,0.36190,0.00000,0.00000
2.90000,0.00000,-122.39360,-14.51520,-0.22680,0.00000,0.00000
3.00000,0.00000,-101.96480,13.35040,0.20860,0.00000,0.00000
3.10000,0.00000,-97.66400,5.19680,0.08120,0.00000,0.00000
3.20000,0.00000,-106.98240,5.82400,0.09100,0.00000,0.00000
3.30000,0.00000,-93.36320,-3.36000,-0.05250,0.00000,0.00000
3.40000,0.00000,-92.28800,-7.48160,-0.11690,0.00000,0.00000
3.50000,0.00000,-81.53600,3.89760,0.06090,0.00000,0.00000
3.60000,0.00000,-91.39200,9.85600,0.15400,0.00000,0.00000
3.70000,0.00000,-85.12000,-6.49600,-0.10150,0.00000,0.00000
3.80000,0.00000,-83.32800,8.10880,0.12670,0.00000,0.00000
3.90000,0.00000,-77.59360,9.18400,0.14350,0.00000,0.00000
4.00000,0.00000,-70.06720,-2.86720,-0.04480,0.00000,0.00000
4.10000,0.00000,-62.54080,-0.53760,-0.00840,0.00000,0.00000
4.20000,0.00000,-70.60480,-8.24320,-0.12880,0.00000,0.00000
4.30000,0.00000,-64.15360,-7.48160,-0.11690,0.00000,0.00000
4.40000,0.00000,-64.33280,-0.26880,-0.00420,0.00000,0.00000
4.50000,0.00000,-71.50080,2.01600,0.03150,0.00000,0.00000
4.60000,0.00000,-71.85920,2.68800,0.04200,0.00000,0.00000
4.70000,0.00000,-55.91040,-1.88160,-0.02940,0.00000,0.00000
4.80000,0.00000,-59.13600,-2.41920,-0.03780,0.00000,0.00000
4.90000,0.00000,-58.59840,-1.16480,-0.01820,0.00000,0.00000
5.00000,0.00000,-54.65600,2.01600,0.03150,0.00000,0.00000
