kT,B,energy,magnetization,Magnetization_per_site,domain_number,mean_domain_size,forman_ricci_curvature
0.50000,0.00000,-255.59040,63.89760,0.99840,0.00000,0.00000
0.60000,0.00000,-191.38560,1.80480,0.02820,0.00000,0.00000
0.70000,0.00000,-255.59040,63.89760,0.99840,0.00000,0.00000
0.80000,0.00000,-255.28320,63.85920,0.99780,0.00000,0.00000
0.90000,0.00000,-255.59040,63.89760,0.99840,0.00000,0.00000
1.00000,0.00000,-255.59040,-63.89760,-0.99840,0.00000,0.00000
1.10000,0.00000,-255.59040,-63.89760,-0.99840,0.00000,0.00000
1.20000,0.00000,-252.36480,63.47520,0.99180,0.00000,0.00000
1.30000,0.00000,-252.21120,-63.39840,-0.99060,0.00000,0.00000
1.40000,0.00000,-252.82560,63.51360,0.99240,0.00000,0.00000
1.50000,0.00000,-248.83200,62.97600,0.98400,0.00000,0.00000
1.60000,0.00000,-247.75680,-62.70720,-0.97980,0.00000,0.00000
1.70000,0.00000,-244.99200,-62.43840,-0.97560,0.00000,0.00000
1.80000,0.00000,-239.15520,61.36320,0.95880,0.00000,0.00000
1.90000,0.00000,-228.71040,59.48160,0.92940,0.00000,0.00000
2.00000,0.00000,-228.24960,59.32800,0.92700,0.00000,0.00000
2.10000,0.00000,-216.57600,57.56160,0.89940,0.00000,0.00000
2.20000,0.00000,-203.05920,-51.41760,-0.80340,0.00000,0.00000
2.30000,0.00000,-189.23520,47.42400,0.74100,0.00000,0.00000
2.40000,0.00000,-185.08800,-50.15040,-0.78360,0.00000,0.00000
2.50000,0.00000,-171.57120,-45.00480,-0.70320,0.00000,0.00000
2.60000,0.00000,-126.56640,-3.45600,-0.05400,0.00000,0.00000
2.70000,0.00000,-116.88960,-4.68480,-0.07320,0.00000,0.00000
2.80000,0.00000,-131.17440,25.11360,0.39240,0.00000,0.00000
2.90000,0.00000,-97.53600,-12.05760,-0.18840,0.00000,0.00000
3.00000,0.00000,-104.75520,-15.62880,-0.24420,0.00000,0.00000
3.10000,0.00000,-105.83040,22.69440,0.35460,0.00000,0.00000
3.20000,0.00000,-108.90240,15.85920,0.24780,0.00000,0.00000
3.30000,0.00000,-85.70880,-5.56800,-0.08700,0.00000,0.00000
3.40000,0.00000,-89.24160,1.11360,0.01740,0.00000,0.00000
3.50000,0.00000,-77.56800,-4.64640,-0.07260,0.00000,0.00000
3.60000,0.00000,-80.02560,-3.64800,-0.05700,0.00000,0.00000
3.70000,0.00000,-79.71840,-7.56480,-0.11820,0.00000,0.00000
3.80000,0.00000,-75.26400,-4.10880,-0.06420,0.00000,0.00000
3.90000,0.00000,-76.33920,3.49440,0.05460,0.00000,0.00000
4.00000,0.00000,-70.34880,2.26560,0.03540,0.00000,0.00000
4.10000,0.00000,-74.03520,-4.64640,-0.07260,0.00000,0.00000
4.20000,0.00000,-74.34240,0.03840,0.00060,0.00000,0.00000
4.30000,0.00000,-70.50240,2.34240,0.03660,0.00000,0.00000
4.40000,0.00000,-63.59040,-3.72480,-0.05820,0.00000,0.00000
4.50000,0.00000,-62.66880,8.67840,0.13560,0.00000,0.00000
4.60000,0.00000,-65.58720,-2.68800,-0.04200,0.00000,0.00000
4.70000,0.00000,-60.67200,-1.30560,-0.02040,0.00000,0.00000
4.80000,0.00000,-51.76320,-0.03840,-0.00060,0.00000,0.00000
4.90000,0.00000,-54.98880,1.49760,0.02340,0.00000,0.00000
5.00000,0.00000,-56.37120,-0.46080,-0.00720,0.00000,0.00000
