kT,B,energy,magnetization,Magnetization_per_site,domain_number,mean_domain_size,forman_ricci_curvature
0.50000,0.00000,-191.69280,31.94880,0.49920,0.00000,0.00000
0.60000,0.00000,-255.59040,-63.89760,-0.99840,0.00000,0.00000
0.70000,0.00000,-255.59040,63.89760,0.99840,0.00000,0.00000
0.80000,0.00000,-255.12960,63.84000,0.99750,0.00000,0.00000
0.90000,0.00000,-255.59040,-63.89760,-0.99840,0.00000,0.00000
1.00000,0.00000,-255.59040,-63.89760,-0.99840,0.00000,0.00000
1.10000,0.00000,-255.59040,63.89760,0.99840,0.00000,0.00000
1.20000,0.00000,-253.82400,-63.66720,-0.99480,0.00000,0.00000
1.30000,0.00000,-249.44640,-63.11040,-0.98610,0.00000,0.00000
1.40000,0.00000,-251.90400,63.41760,0.99090,0.00000,0.00000
1.50000,0.00000,-248.90880,63.03360,0.98490,0.00000,0.00000
1.60000,0.00000,-245.68320,-62.41920,-0.97530,0.00000,0.00000
1.70000,0.00000,-242.53440,-62.07360,-0.96990,0.00000,0.00000
1.80000,0.00000,-238.38720,61.15200,0.95550,0.00000,0.00000
1.90000,0.00000,-218.64960,-55.81440,-0.87210,0.00000,0.00000
2.00000,0.00000,-221.18400,58.75200,0.91800,0.00000,0.00000
2.10000,0.00000,-217.49760,-57.27360,-0.89490,0.00000,0.00000
2.20000,0.00000,-195.99360,52.49280,0.82020,0.00000,0.00000
2.30000,0.00000,-182.70720,46.69440,0.72960,0.00000,0.00000
2.40000,0.00000,-184.16640,-49.40160,-0.77190,0.00000,0.00000
2.50000,0.00000,-157.20960,-5.35680,-0.08370,0.00000,0.00000
2.60000,0.00000,-172.41600,45.92640,0.71760,0.00000,0.00000
2.70000,0.00000,-130.32960,5.01120,0.07830,0.00000,0.00000
2.80000,0.00000,-128.79360,-0.40320,-0.00630,0.00000,0.00000
2.90000,0.00000,-115.81440,9.96480,0.15570,0.00000,0.00000
3.00000,0.00000,-106.29120,11.44320,0.17880,0.00000,0.00000
3.10000,0.00000,-102.60480,-10.80960,-0.16890,0.00000,0.00000
3.20000,0.00000,-93.38880,8.46720,0.13230,0.00000,0.00000
3.30000,0.00000,-85.40160,-2.78400,-0.04350,0.00000,0.00000
3.40000,0.00000,-91.31520,-10.73280,-0.16770,0.00000,0.00000
3.50000,0.00000,-91.62240,-9.08160,-0.14190,0.00000,0.00000
3.60000,0.00000,-78.18240,-9.02400,-0.14100,0.00000,0.00000
3.70000,0.00000,-79.18080,2.28480,0.03570,0.00000,0.00000
3.80000,0.00000,-73.72800,-3.99360,-0.06240,0.00000,0.00000
3.90000,0.00000,-69.81120,-2.63040,-0.04110,0.00000,0.00000
4.00000,0.00000,-71.11680,-2.43840,-0.03810,0.00000,0.00000
4.10000,0.00000,-71.57760,-4.66560,-0.07290,0.00000,0.00000
4.20000,0.00000,-59.82720,-2.34240,-0.03660,0.00000,0.00000
4.30000,0.00000,-66.66240,-2.26560,-0.03540,0.00000,0.00000
4.40000,0.00000,-63.74400,-3.12960,-0.04890,0.00000,0.00000
4.50000,0.00000,-53.91360,2.97600,0.04650,0.00000,0.00000
4.60000,0.00000,-58.98240,-0.01920,-0.00030,0.00000,0.00000
4.70000,0.00000,-58.59840,-0.59520,-0.00930,0.00000,0.00000
4.80000,0.00000,-55.83360,3.70560,0.05790,0.00000,0.00000
4.90000,0.00000,-59.13600,3.05280,0.04770,0.00000,0.00000
5.00000,0.00000,-51.53280,-4.32000,-0.06750,0.00000,0.00000
