kT,B,energy,magnetization,Magnetization_per_site,domain_number,mean_domain_size,forman_ricci_curvature
0.50000,0.00000,-144.00720,36.00180,1.00005,0.00000,0.00000
0.60000,0.00000,-144.00720,36.00180,1.00005,0.00000,0.00000
0.70000,0.00000,-144.00480,36.00150,1.00004,0.00000,0.00000
0.80000,0.00000,-143.96880,-35.99700,-0.99992,0.00000,0.00000
0.90000,0.00000,-143.93040,35.99220,0.99978,0.00000,0.00000
1.00000,0.00000,-143.74560,35.96850,0.99912,0.00000,0.00000
1.10000,0.00000,-143.53200,-35.94030,-0.99834,0.00000,0.00000
1.20000,0.00000,-143.14200,35.88960,0.99693,0.00000,0.00000
1.30000,0.00000,-142.76640,-35.83770,-0.99549,0.00000,0.00000
1.40000,0.00000,-141.50280,35.66760,0.99077,0.00000,0.00000
1.50000,0.00000,-140.57520,35.53110,0.98697,0.00000,0.00000
1.60000,0.00000,-139.18800,35.32170,0.98116,0.00000,0.00000
1.70000,0.00000,-136.73880,-34.94850,-0.97079,0.00000,0.00000
1.80000,0.00000,-133.26120,7.04100,0.19558,0.00000,0.00000
1.90000,0.00000,-130.79280,6.55320,0.18203,0.00000,0.00000
2.00000,0.00000,-125.35320,-29.48130,-0.81892,0.00000,0.00000
2.10000,0.00000,-119.88000,12.01380,0.33372,0.00000,0.00000
2.20000,0.00000,-112.73280,-3.60210,-0.10006,0.00000,0.00000
2.30000,0.00000,-108.27240,-1.07370,-0.02982,0.00000,0.00000
2.40000,0.00000,-98.30640,1.14750,0.03187,0.00000,0.00000
2.50000,0.00000,-91.14480,-3.25890,-0.09053,0.00000,0.00000
2.60000,0.00000,-85.38720,-2.88990,-0.08027,0.00000,0.00000
2.70000,0.00000,-78.96840,1.87590,0.05211,0.00000,0.00000
2.80000,0.00000,-73.75680,0.50490,0.01403,0.00000,0.00000
2.90000,0.00000,-67.73880,0.76440,0.02123,0.00000,0.00000
3.00000,0.00000,-63.77040,-0.35880,-0.00997,0.00000,0.00000
3.10000,0.00000,-61.82040,0.17070,0.00474,0.00000,0.00000
3.20000,0.00000,-56.74560,1.54500,0.04292,0.00000,0.00000
3.30000,0.00000,-55.27800,0.28920,0.00803,0.00000,0.00000
3.40000,0.00000,-52.03080,0.58380,0.01622,0.00000,0.00000
3.50000,0.00000,-48.01080,-0.45180,-0.01255,0.00000,0.00000
3.60000,0.00000,-46.75440,0.42000,0.01167,0.00000,0.00000
3.70000,0.00000,-45.56160,0.80730,0.02242,0.00000,0.00000
3.80000,0.00000,-44.47800,-0.72240,-0.02007,0.00000,0.00000
3.90000,0.00000,-42.41280,0.06060,0.00168,0.00000,0.00000
4.00000,0.00000,-41.05680,0.30660,0.00852,0.00000,0.00000
4.10000,0.00000,-38.69280,0.60180,0.01672,0.00000,0.00000
4.20000,0.00000,-38.62200,0.32340,0.00898,0.00000,0.00000
4.30000,0.00000,-37.15320,-0.06150,-0.00171,0.00000,0.00000
4.40000,0.00000,-36.33000,-0.12450,-0.00346,0.00000,0.00000
4.50000,0.00000,-35.24520,0.20400,0.00567,0.00000,0.00000
4.60000,0.00000,-33.89640,-0.13440,-0.00373,0.00000,0.00000
4.70000,0.00000,-33.10320,-0.05070,-0.00141,0.00000,0.00000
4.80000,0.00000,-32.90640,0.45750,0.01271,0.00000,0.00000
4.90000,0.00000,-31.56720,-0.14490,-0.00403,0.00000,0.00000
5.00000,0.00000,-30.91080,-0.37680,-0.01047,0.00000,0.00000
